Order_ID,Customer_Name,Product,Category,Quantity,Price,Order_Date,Shipped,Country
2565,Sara Hudson,Sneakers,Clothing,14,2412.62,2025-01-03,No,Italy
2566,Catherine Barry,T-Shirt,Clothing,8,2050.06,2025-01-09,Yes,Germany
2567,Melissa Johnson,Pencil,Stationery,14,2005.05,2026-09-10,No,Australia
2568,Deborah Williams,T-Shirt,Clothing,9,1420.02,2025-04-25,Yes,Italy
2569,Nathan Cook,Glue Stick,Stationery,3,1208.03,2026-04-04,Yes,Uae
2570,Katherine Johnson,Notebook,Stationery,4,2255.19,2025-05-18,Yes,India
2571,Cindy Green,Bookshelf,Furniture,4,1365.35,2025-07-13,Yes,South Korea
2572,Thomas Burton,Dining Table,Furniture,13,1246.34,2026-09-12,Yes,South Korea
2573,Amanda Fisher,Jeans,Clothing,2,794.15,2025-02-03,Yes,Japan
2574,Anthony Mason,Tablet,Electronics,13,1983.08,2025-01-09,No,Spain
2575,Justin Morrison,Tape,Stationery,4,2047.17,2024-06-19,Yes,India
2576,Jessica Carlson,Bottled Water,Food & Beverage,4,985.42,2026-07-15,Yes,Argentina
2577,James Sanders,Coffee Beans,Food & Beverage,2,858.23,2025-03-07,No,Netherlands
2578,Oscar Heath,Stapler,Stationery,5,200.52,2026-01-28,Yes,Italy
2579,Jasmine Nunez,Snack Bar,Food & Beverage,6,2080.6,2025-02-16,Yes,Canada
2580,Michelle Roberts,Printer,Electronics,1,443.03,2025-12-27,No,India
2581,Melissa Smith,Ruler,Stationery,7,1470.78,2025-03-15,Yes,Uae
2582,Emily Jones,Glue Stick,Stationery,11,511.3,2026-05-22,No,Mexico
2583,Jacob Fernandez,Stapler,Stationery,1,520.08,2025-10-18,Yes,Japan
2584,Mr. Mark Green,Jeans,Clothing,12,560.28,2025-03-14,Yes,South Korea
2585,Mary Harris MD,Coffee Beans,Food & Beverage,13,1349.84,2026-12-04,Yes,India
2586,Mikayla Wyatt MD,Monitor,Electronics,1,2154.73,2026-05-21,Yes,Italy
2587,Katherine Church,Mouse,Electronics,15,1812.31,2024-06-18,No,Spain
2588,Douglas Sutton MD,Hat,Clothing,9,1065.5,2024-08-09,Yes,Spain
2589,Adam Skinner,USB Drive,Electronics,11,2313.71,2026-04-30,Yes,Japan
2590,Kari Lin,Laptop,Electronics,5,561.63,2026-09-13,Yes,Spain
2591,Whitney Kirby,Green Tea,Food & Beverage,6,1606.06,2025-02-03,No,Netherlands
2592,Andrea Johnson,Headphones,Electronics,8,853.32,2026-03-11,Yes,Canada
2593,Laurie Williams,File Cabinet,Furniture,5,2451.03,2025-09-18,Yes,Australia
2594,Kelly Armstrong,Jacket,Clothing,3,883.67,2025-06-01,Yes,Australia
2595,Brian Ellis,Sneakers,Clothing,3,121.27,2025-11-15,Yes,Germany
2596,Michele Cruz,Bread,Food & Beverage,9,490.57,2025-09-05,No,Australia
2597,Kimberly Lee,Pen,Stationery,5,1437.16,2025-08-31,Yes,Australia
2598,Patrick Davis,Sneakers,Clothing,6,1903.98,2025-02-16,Yes,Sweden
2599,Patrick Compton,Dining Table,Furniture,1,353.62,2024-07-22,No,Singapore
2600,Timothy Johnson,Juice,Food & Beverage,6,1543.13,2026-07-03,Yes,Italy
2601,Steven Moore,Keyboard,Electronics,13,2479.57,2024-04-14,Yes,South Africa
2602,Samantha Shields,Tablet,Electronics,1,498.26,2025-11-04,No,Uk
2603,Cody Thompson,Bottled Water,Food & Beverage,13,1351.13,2025-08-22,Yes,Mexico
2604,Dean Clark,Webcam,Electronics,8,2411.44,2026-01-27,No,India
2605,Jose Collins,Bed,Furniture,8,312.26,2026-04-19,No,Italy
2606,Angela Gilbert,Bookshelf,Furniture,3,111.66,2026-08-03,No,Netherlands
2607,Tyler James,File Cabinet,Furniture,8,1164.16,2024-08-11,Yes,Argentina
2608,Caleb Wright,Sneakers,Clothing,15,1538.89,2026-10-23,Yes,France
2609,Richard Thomas,USB Drive,Electronics,12,2066.96,2025-04-26,No,Spain
2610,Courtney Johnson,Office Chair,Furniture,13,1360.74,2025-07-23,Yes,Brazil
2611,Johnny Jackson,Pencil,Stationery,10,143.81,2025-03-03,Yes,Uk
2612,Elizabeth Aguirre,Desk Lamp,Furniture,11,2229.39,2025-09-01,Yes,Brazil
2613,Adam Osborn,Bookshelf,Furniture,4,713.74,2024-09-04,No,Sweden
2614,Alicia Mathis,T-Shirt,Clothing,5,39.89,2024-12-29,Yes,Brazil
2615,Ashley Williams,Socks,Clothing,15,1525.62,2024-12-04,No,Uk
2616,Mike Campos,Pen,Stationery,9,2320.7,2024-09-08,No,South Africa
2617,Whitney Henderson,Monitor,Electronics,1,955.39,2024-12-24,No,Singapore
2618,Julie Hendricks,Snack Bar,Food & Beverage,14,825.04,2024-09-20,Yes,Singapore
2619,Jose Nguyen,Tablet,Electronics,9,867.77,2026-03-08,Yes,Uk
2620,Kathleen Oneill,Socks,Clothing,2,2067.57,2026-12-26,Yes,Uk
2621,Kevin Stone,Mouse,Electronics,2,2389.08,2024-10-07,No,Sweden
2622,Angela Ellis,Dining Table,Furniture,8,1040.81,2026-01-31,Yes,Germany
2623,Shane Anderson,Mouse,Electronics,11,1809.34,2024-02-03,No,Canada
2624,Rachel Thompson,Headphones,Electronics,2,619.07,2024-03-06,No,Canada
2625,Ryan Davis,Monitor,Electronics,13,1362.79,2025-06-03,No,Brazil
2626,Edward Mitchell,Standing Desk,Furniture,14,747.85,2024-05-11,Yes,South Africa
2627,Hannah Jimenez,Bread,Food & Beverage,7,1051.85,2024-06-29,No,Germany
2628,Tina Rodriguez,Coffee Beans,Food & Beverage,12,1668.62,2024-11-03,Yes,Sweden
2629,Ashley Lopez,Mouse,Electronics,5,361.67,2024-12-20,Yes,Italy
2630,Mr. Mark Robinson,Keyboard,Electronics,7,651.03,2026-12-24,Yes,Australia
2631,Brett Alvarez,USB Drive,Electronics,3,2372.03,2024-10-09,No,South Africa
2632,Matthew Miller,Ruler,Stationery,15,1673.81,2025-09-24,Yes,France
2633,Brett Young,Pencil,Stationery,5,2432.77,2025-08-20,Yes,Uk
2634,Marilyn Gates,Mouse,Electronics,6,757.58,2024-02-11,Yes,Netherlands
2635,Evan Mcneil,Tablet,Electronics,5,2415.87,2025-04-17,Yes,Spain
2636,Katherine Harmon,Webcam,Electronics,8,760.19,2026-03-04,Yes,United States
2637,Justin Thompson DDS,Bread,Food & Beverage,5,1064.43,2025-02-09,Yes,South Africa
2638,Laura Short,Stapler,Stationery,14,1544.72,2024-07-02,Yes,Spain
2639,James Brown,Scarf,Clothing,6,960.93,2026-02-27,Yes,Spain
2640,Jason Simmons,Coffee Beans,Food & Beverage,1,906.52,2024-05-14,Yes,Spain
2641,Austin Foster,Glue Stick,Stationery,8,1875.5,2026-11-27,Yes,France
2642,Mrs. Mary Paul,Coffee Beans,Food & Beverage,15,1070.57,2024-10-25,No,Netherlands
2643,Jamie Bailey,Dining Table,Furniture,13,2268.56,2026-01-04,Yes,South Africa
2644,Shannon Zavala,Headphones,Electronics,8,2047.3,2025-12-15,No,Sweden
2645,Robert Hobbs,Tablet,Electronics,10,357.05,2025-11-01,Yes,Singapore
2646,Kevin Scott,Monitor,Electronics,12,892.72,2024-01-02,Yes,India
2647,Matthew Little,Desk Lamp,Furniture,11,792.81,2024-04-06,Yes,Spain
2648,Teresa Ryan,Hat,Clothing,7,78.52,2025-10-31,Yes,South Africa
2649,Theresa Russo,Stapler,Stationery,2,766.19,2024-09-28,Yes,Germany
2650,Amy Alexander,Desk Lamp,Furniture,3,531.23,2026-01-07,Yes,Sweden
2651,Robert Calderon,Bed,Furniture,6,2491.76,2025-03-04,Yes,France
2652,Mario Hunter,Monitor,Electronics,14,1719.31,2025-12-03,Yes,Canada
2653,Edward Freeman,Tape,Stationery,1,1339.85,2025-07-13,Yes,South Africa
2654,Angela Travis,Eraser,Stationery,3,125.15,2026-09-20,Yes,Spain
2655,Tracy Massey,Eraser,Stationery,3,624.99,2026-05-17,Yes,Canada
2656,Peter Frost,Ruler,Stationery,11,2355.78,2025-06-25,Yes,Uk
2657,James Jackson,Socks,Clothing,14,424.19,2025-12-03,Yes,South Africa
2658,Gina Martin,Pencil,Stationery,6,1198.39,2025-04-27,No,Canada
2659,Melissa Wright,Pencil,Stationery,5,789.58,2026-04-19,No,South Africa
2660,Ronald Rice,Mouse,Electronics,1,2147.44,2026-06-03,No,India
2661,Shawn Powell,Monitor,Electronics,12,1751.0,2025-01-30,No,Canada
2662,Jacob Rodriguez,Notebook,Stationery,13,1909.88,2024-08-26,No,Japan
2663,Joseph Marshall,Dining Table,Furniture,8,285.12,2026-12-21,Yes,Singapore
2664,Eric Wilson,Printer,Electronics,3,1905.1,2025-06-30,Yes,Italy
2665,Ethan Ramos,Ruler,Stationery,6,1650.58,2024-05-31,No,Spain
2666,Candace Leblanc,Notebook,Stationery,8,2471.89,2025-10-18,Yes,Japan
2667,Janet Li,Ruler,Stationery,14,174.63,2025-06-10,Yes,Japan
2668,Linda Arias,Dining Table,Furniture,13,1089.37,2024-10-14,Yes,Canada
2669,Joanna Morris,Pencil,Stationery,8,1470.33,2025-07-04,No,Argentina
2670,Christina Nichols,Office Chair,Furniture,3,1118.38,2025-10-16,Yes,Australia
2671,Jacob Hammond,Hat,Clothing,3,1259.2,2024-04-10,No,Uk
2672,Tiffany Kidd,Ruler,Stationery,15,1618.94,2025-05-08,Yes,France
2673,Amber Martinez,Jacket,Clothing,5,1989.58,2024-09-20,Yes,Spain
2674,Alice Johnson,Green Tea,Food & Beverage,13,2096.7,2026-01-01,Yes,Brazil
2675,Christopher Johnson,Headphones,Electronics,7,2120.41,2025-06-06,Yes,China
2676,Amber Morse,Green Tea,Food & Beverage,11,2437.47,2025-03-30,No,United States
2677,Mr. Alexander Bryant DDS,Coffee Beans,Food & Beverage,2,2442.02,2024-06-02,No,South Korea
2678,Robert Rodriguez,Bottled Water,Food & Beverage,14,762.43,2026-08-01,Yes,Uk
2679,David Richards,Ruler,Stationery,13,782.34,2026-09-20,Yes,Japan
2680,April Reyes,Pen,Stationery,1,2027.36,2026-04-29,Yes,Germany
2681,Shelley Rogers,Tablet,Electronics,13,1780.88,2026-08-10,Yes,Uk
2682,Shannon Lawrence,Scarf,Clothing,14,298.87,2024-12-26,Yes,Sweden
2683,Dennis Lewis,Glue Stick,Stationery,9,159.95,2025-12-11,Yes,Italy
2684,Brandon Church,Tablet,Electronics,3,162.65,2024-08-03,Yes,Sweden
2685,Scott Roberts,Laptop,Electronics,1,370.51,2024-03-12,No,Brazil
2686,Audrey Freeman,Green Tea,Food & Beverage,2,1697.47,2026-12-18,Yes,Mexico
2687,Alexander Richardson,Pencil,Stationery,6,1813.02,2026-08-05,Yes,South Africa
2688,Jean Evans,Green Tea,Food & Beverage,10,2112.19,2024-09-26,Yes,Canada
2689,Catherine Bradley,Bed,Furniture,15,1411.91,2026-07-01,Yes,Uae
2690,Lauren Singleton,Sneakers,Clothing,1,258.35,2026-12-21,No,India
2691,Christina Scott,Keyboard,Electronics,14,2343.09,2025-05-30,Yes,Italy
2692,Christopher Pugh,Hat,Clothing,4,2034.98,2026-09-22,Yes,Italy
2693,Tanya Gardner,Laptop,Electronics,14,203.75,2025-04-13,No,Germany
2694,Lisa Delgado,Keyboard,Electronics,2,17.66,2025-01-08,Yes,Argentina
2695,Jose Howe,Glue Stick,Stationery,2,1158.6,2026-08-06,Yes,China
2696,Joshua Mills,Pen,Stationery,4,1178.61,2025-05-21,Yes,Uk
2697,Kimberly Pope,Glue Stick,Stationery,13,1037.4,2025-01-09,Yes,Australia
2698,Michele Davidson,Tape,Stationery,11,1514.97,2025-01-19,Yes,Uae
2699,Matthew Morgan,Pen,Stationery,12,682.08,2024-05-03,Yes,United States
2700,Tiffany Castaneda,Socks,Clothing,3,559.57,2024-08-08,Yes,Brazil
2701,Melissa White,T-Shirt,Clothing,6,105.8,2025-08-22,No,Uae
2702,Matthew Murray,Eraser,Stationery,1,851.6,2024-09-07,Yes,Uae
2703,Jamie Roberts,Jeans,Clothing,4,643.04,2025-04-18,Yes,South Africa
2704,Justin Conway,Laptop,Electronics,1,2256.32,2026-11-29,Yes,Netherlands
2705,Corey Meyer,Green Tea,Food & Beverage,8,334.48,2026-06-30,Yes,United States
2706,Richard King,Snack Bar,Food & Beverage,4,1597.86,2026-02-09,Yes,South Korea
2707,Shannon Carrillo,Glue Stick,Stationery,2,8.55,2024-03-24,Yes,Argentina
2708,Charles Chavez,Snack Bar,Food & Beverage,7,1895.39,2026-11-23,Yes,Mexico
2709,Megan Bryant,Pencil,Stationery,14,495.9,2026-01-06,Yes,Italy
2710,Keith Morris,Webcam,Electronics,8,789.08,2026-11-10,Yes,Italy
2711,Christopher Palmer,Snack Bar,Food & Beverage,4,1394.05,2026-03-18,No,Uk
2712,Tammy May,Jacket,Clothing,5,2487.49,2025-04-02,No,Uae
2713,Deanna Sanchez,Smartphone,Electronics,14,141.28,2025-09-15,Yes,Sweden
2714,Michael Brown,Coffee Beans,Food & Beverage,9,1102.62,2026-03-01,Yes,Brazil
2715,Zoe Singleton,Eraser,Stationery,8,1775.85,2026-01-02,No,Australia
2716,Joshua Lynch,Stapler,Stationery,1,219.21,2024-05-20,Yes,South Africa
2717,James Gibbs,Smartphone,Electronics,5,1243.75,2026-11-05,Yes,Germany
2718,Luke Ramirez,Ruler,Stationery,2,846.24,2026-12-09,Yes,India
2719,Mark Myers,Snack Bar,Food & Beverage,5,427.75,2026-01-18,Yes,Mexico
2720,Todd Henderson,Monitor,Electronics,10,1529.24,2024-06-24,No,Argentina
2721,Mary Riley,Pencil,Stationery,3,637.33,2024-02-14,No,Singapore
2722,George Lane,Tablet,Electronics,12,259.41,2025-01-11,No,Singapore
2723,William Phillips,Dining Table,Furniture,12,1642.21,2024-01-10,No,India
2724,Matthew Cabrera,Sofa,Furniture,5,2334.09,2026-09-19,Yes,South Korea
2725,Pedro Allen,File Cabinet,Furniture,14,445.5,2024-03-16,Yes,Netherlands
2726,Michael Carson,Bottled Water,Food & Beverage,15,669.45,2026-05-20,Yes,United States
2727,Tammy Gomez,Scarf,Clothing,6,2417.04,2024-03-16,Yes,Uae
2728,Michael Ramos,Pencil,Stationery,9,2497.93,2024-08-11,Yes,China
2729,Marcia Porter,Laptop,Electronics,10,1863.78,2024-10-10,No,Uae
2730,Aaron Watson,Mouse,Electronics,15,2160.73,2025-02-19,Yes,Uk
2731,Curtis Alvarez,Bread,Food & Beverage,9,1162.72,2026-12-25,No,Japan
2732,Dennis Rhodes,Ruler,Stationery,3,1309.02,2026-07-17,Yes,Argentina
2733,Joe Kelley,Tablet,Electronics,3,1817.39,2026-08-29,Yes,Germany
2734,Douglas Hoover,Printer,Electronics,3,1955.86,2025-06-24,Yes,Singapore
2735,Thomas Mcknight,Dining Table,Furniture,2,1294.88,2025-03-05,Yes,South Africa
2736,Oscar Patel,Monitor,Electronics,4,448.55,2026-06-24,No,Mexico
2737,Lisa Richardson,Jacket,Clothing,13,1195.11,2026-09-07,No,Uk
2738,Amy Murillo,Eraser,Stationery,8,1848.77,2025-07-11,No,Singapore
2739,John Parker,Coffee Beans,Food & Beverage,11,1556.36,2025-09-15,No,United States
2740,Michael Williams,Sneakers,Clothing,1,136.73,2026-03-17,Yes,Mexico
2741,Ashley Gardner,Mouse,Electronics,8,1437.57,2026-07-19,No,Mexico
2742,Richard Weaver,Tape,Stationery,2,422.59,2026-10-19,No,Uk
2743,Maria Leach,Green Tea,Food & Beverage,15,1882.11,2025-09-30,Yes,United States
2744,Stanley Mclaughlin,Tape,Stationery,12,1747.96,2025-07-01,Yes,Brazil
2745,Jason Mckay,Juice,Food & Beverage,13,8.66,2025-09-19,Yes,Singapore
2746,Jacob Kim,Sneakers,Clothing,13,1478.68,2024-01-29,Yes,Argentina
2747,Theresa Smith,File Cabinet,Furniture,6,27.96,2025-06-21,Yes,China
2748,Jennifer Johnson,T-Shirt,Clothing,14,1076.48,2026-03-10,Yes,Australia
2749,Rebekah Robinson,Desk Lamp,Furniture,2,124.88,2025-09-14,No,Japan
2750,Patrick Harris,Hat,Clothing,15,599.06,2024-04-26,Yes,Argentina
2751,Janet Rodriguez,T-Shirt,Clothing,10,1050.55,2025-01-27,Yes,Mexico
2752,Rebecca Griffith,Jacket,Clothing,14,88.88,2025-10-23,No,United States
2753,Daniel Mccullough,Dining Table,Furniture,15,914.51,2026-09-18,Yes,Italy
2754,Steven Maxwell,Headphones,Electronics,13,116.05,2026-07-11,No,Singapore
2755,Steven Roman,Smartphone,Electronics,6,1032.46,2024-09-15,No,Uk
2756,Holly Evans,Eraser,Stationery,11,1052.07,2024-12-29,No,Brazil
2757,Roberta Hoover,Green Tea,Food & Beverage,2,2419.93,2025-09-28,Yes,United States
2758,Virginia Burns,Bottled Water,Food & Beverage,12,1831.46,2024-07-02,No,Brazil
2759,Daniel Kennedy,Headphones,Electronics,2,2293.7,2026-10-18,No,Singapore
2760,Karen Sullivan,Snack Bar,Food & Beverage,9,2294.5,2026-05-31,No,South Africa
2761,John Walker,Jacket,Clothing,5,723.45,2025-07-09,No,Australia
2762,Andrew Myers,Tablet,Electronics,15,1680.74,2026-04-19,Yes,Uae
2763,Sarah Arroyo,Jacket,Clothing,5,2311.39,2024-11-30,Yes,Singapore
2764,Joseph Franklin,Stapler,Stationery,3,404.6,2026-09-23,Yes,Italy
2765,Barbara Adkins,Bread,Food & Beverage,7,543.93,2025-11-09,Yes,South Africa
2766,Vanessa Ellison,Sneakers,Clothing,1,1528.86,2024-04-27,Yes,France
2767,Amanda Farrell,Sneakers,Clothing,1,2232.35,2024-02-06,No,Japan
2768,Ashley Gibson,Office Chair,Furniture,14,844.88,2026-08-18,Yes,Japan
2769,Nicole Campbell,Standing Desk,Furniture,9,246.07,2024-08-13,Yes,Uk
2770,Christian Lynn,Sneakers,Clothing,7,152.51,2025-03-03,No,Canada
2771,Jason Johnson,Sneakers,Clothing,8,1932.1,2024-06-30,No,Japan
2772,Monica Nelson,Pen,Stationery,5,562.91,2024-09-21,Yes,Brazil
2773,Kristin Jones,Scarf,Clothing,2,70.44,2026-03-29,Yes,Brazil
2774,Jennifer Gomez,Sneakers,Clothing,4,1631.83,2025-09-09,Yes,Italy
2775,Mark West,Stapler,Stationery,6,1583.9,2026-10-22,Yes,Singapore
2776,Christopher Lopez,Headphones,Electronics,12,462.99,2026-09-01,No,Australia
2777,Cathy Ward,Bottled Water,Food & Beverage,9,2300.03,2026-05-01,Yes,Canada
2778,Dennis Pena,Socks,Clothing,2,1788.33,2025-02-11,No,Canada
2779,Alexander King,Coffee Beans,Food & Beverage,8,1499.15,2026-04-06,Yes,India
2780,David Benitez,Standing Desk,Furniture,15,675.27,2025-11-26,Yes,Brazil
2781,Kaylee Vincent,Bed,Furniture,1,976.2,2024-05-15,Yes,Italy
2782,Daniel Fisher,Green Tea,Food & Beverage,12,232.35,2025-07-07,Yes,Netherlands
2783,Shawn Brown,Ruler,Stationery,8,773.49,2026-11-09,No,Mexico
2784,Alexis Diaz,Office Chair,Furniture,3,1533.0,2025-11-20,Yes,United States
2785,Kendra Williams,Stapler,Stationery,9,592.14,2024-10-02,No,China
2786,Michael Schneider,Socks,Clothing,13,1087.73,2025-03-10,Yes,United States
2787,Beverly Sharp,Scarf,Clothing,8,386.31,2025-07-11,Yes,France
2788,Maria Charles,Tablet,Electronics,10,546.9,2024-01-17,No,South Korea
2789,Rachel Arnold,Socks,Clothing,5,2242.09,2026-11-23,Yes,Uk
2790,Daniel Robinson,Bread,Food & Beverage,6,309.31,2025-11-19,Yes,Brazil
2791,Christopher May,Hat,Clothing,11,1857.13,2024-01-10,Yes,United States
2792,George Lopez,Bottled Water,Food & Beverage,12,1139.04,2025-11-22,Yes,Netherlands
2793,Ashley Thomas,Hat,Clothing,9,1687.46,2024-08-23,Yes,Sweden
2794,Tyler Jackson,Glue Stick,Stationery,15,446.05,2025-06-15,Yes,Sweden
2795,Cheryl Sanders,Socks,Clothing,3,2267.71,2026-09-28,Yes,South Korea
2796,Rachel Adams,Dining Table,Furniture,6,83.55,2024-07-21,Yes,Uk
2797,Tammy Chan,Bookshelf,Furniture,1,789.47,2025-11-27,No,South Africa
2798,Joshua Hill,T-Shirt,Clothing,3,1476.44,2024-06-25,No,Spain
2799,Amy King,Glue Stick,Stationery,6,202.12,2026-03-19,Yes,China
2800,Mary Walton,Pencil,Stationery,3,2034.41,2025-06-24,No,Argentina
2801,Caitlin York,Keyboard,Electronics,10,2059.51,2026-08-27,No,Mexico
2802,Angela Rodriguez,Eraser,Stationery,11,1711.16,2024-02-08,Yes,France
2803,Matthew Baird,Scarf,Clothing,5,965.8,2024-11-28,No,Argentina
2804,Holly Montgomery,Green Tea,Food & Beverage,3,1460.14,2024-06-30,No,South Korea
2805,Charles Hudson,Office Chair,Furniture,7,1710.31,2025-06-29,Yes,China
2806,Mary Hudson,USB Drive,Electronics,15,1320.28,2025-09-16,Yes,Uae
2807,Denise Long,Socks,Clothing,7,427.73,2024-02-28,Yes,India
2808,Michael Mathis,Desk Lamp,Furniture,1,586.36,2025-05-01,Yes,Netherlands
2809,Ricky Sanders,Sofa,Furniture,8,1449.75,2024-01-27,Yes,France
2810,Angela Hamilton,Dining Table,Furniture,8,133.89,2025-07-07,No,France
2811,Mark Davenport,Pencil,Stationery,2,1755.47,2025-02-18,Yes,South Africa
2812,James Wilson,Jeans,Clothing,2,1460.02,2024-06-26,Yes,Mexico
2813,Dr. Sarah Pena DDS,Printer,Electronics,7,2028.03,2025-12-05,Yes,Australia
2814,Alisha Greene,Ruler,Stationery,7,2069.87,2025-01-18,Yes,China
2815,Linda Adams MD,USB Drive,Electronics,8,379.94,2025-08-09,No,Italy
2816,Michael Roberts,T-Shirt,Clothing,10,2324.88,2025-10-21,Yes,South Africa
2817,Joseph Strong,Stapler,Stationery,5,1850.07,2025-02-09,Yes,South Africa
2818,Stephen Frazier,Socks,Clothing,9,51.08,2025-01-09,No,South Africa
2819,Teresa Walters,Bed,Furniture,4,337.54,2024-09-03,Yes,Germany
2820,Chelsea Turner,Printer,Electronics,9,1995.96,2024-07-09,Yes,Brazil
2821,Victoria Ashley,Jeans,Clothing,14,366.28,2024-04-21,Yes,Sweden
2822,Lydia Gonzalez,Tape,Stationery,4,998.82,2024-07-04,Yes,Japan
2823,Adam Lucas,Printer,Electronics,11,534.56,2026-06-22,Yes,India
2824,Kelly Berg,Headphones,Electronics,9,475.89,2025-04-14,Yes,Mexico
2825,Cory Green,Dining Table,Furniture,13,2104.2,2025-04-17,No,France
2826,Anthony Moore,Desk Lamp,Furniture,14,791.07,2026-01-19,Yes,Netherlands
2827,Alexis Mcmahon,Stapler,Stationery,9,1002.96,2024-02-25,No,Uk
2828,Daniel Cantu,Smartphone,Electronics,4,132.28,2026-10-30,Yes,Singapore
2829,Dr. Kenneth Rodgers,Jacket,Clothing,8,437.0,2026-05-17,No,Italy
2830,Samantha Burns,Dining Table,Furniture,8,904.77,2025-06-28,Yes,France
2831,Kristen Wallace,Bread,Food & Beverage,8,1122.5,2026-08-19,Yes,Spain
2832,Dana Nguyen,Tape,Stationery,11,1295.24,2024-02-20,No,Uk
2833,Sarah Payne,File Cabinet,Furniture,11,1933.15,2024-08-09,Yes,Uae
2834,David Johnson,Mouse,Electronics,8,130.35,2024-04-11,Yes,Singapore
2835,Darren Chapman,Tape,Stationery,15,1429.53,2026-08-13,No,Argentina
2836,Eugene Black,Office Chair,Furniture,2,1934.37,2025-06-23,No,France
2837,Emily Cohen,Standing Desk,Furniture,5,1465.3,2025-07-28,Yes,Uk
2838,Rachel Davis,Scarf,Clothing,2,2467.47,2025-09-20,Yes,Netherlands
2839,Edward Winters,Glue Stick,Stationery,12,2189.45,2024-06-06,No,Germany
2840,Craig Buck,Printer,Electronics,3,224.28,2026-08-17,Yes,Brazil
2841,Stephanie Wilson,Bottled Water,Food & Beverage,15,795.6,2026-06-16,Yes,South Africa
2842,Michael Rosales,Tablet,Electronics,6,1325.69,2026-03-17,Yes,Canada
2843,Donald Kennedy,Sneakers,Clothing,3,2199.96,2024-12-18,No,Italy
2844,John Ross,Office Chair,Furniture,8,129.88,2024-07-29,Yes,Australia
2845,Ashley Gutierrez,Green Tea,Food & Beverage,5,1030.87,2024-07-02,No,United States
2846,David Wilson MD,Green Tea,Food & Beverage,6,122.65,2026-12-19,Yes,United States
2847,Lori Lopez,Laptop,Electronics,4,2083.18,2025-04-09,Yes,Mexico
2848,Ann Brewer,Socks,Clothing,7,2216.0,2025-05-24,Yes,South Korea
2849,David Davis,Coffee Beans,Food & Beverage,9,1110.65,2024-04-02,Yes,Italy
2850,Valerie Thomas,Laptop,Electronics,8,917.21,2024-02-14,Yes,Brazil
2851,Paula Massey,Green Tea,Food & Beverage,14,1818.58,2024-10-05,No,France
2852,Michele Evans,Juice,Food & Beverage,15,1266.41,2025-02-13,Yes,South Korea
2853,Ricardo Campbell,Bottled Water,Food & Beverage,15,1312.43,2025-07-04,Yes,Argentina
2854,Douglas Adams,Glue Stick,Stationery,5,1374.71,2025-02-16,Yes,Mexico
2855,Thomas Brooks,Bookshelf,Furniture,5,816.22,2024-08-26,No,Mexico
2856,Elizabeth Moran,Bottled Water,Food & Beverage,8,1206.18,2024-05-13,Yes,Argentina
2857,Sarah Ortega,Snack Bar,Food & Beverage,10,2013.17,2025-01-31,No,France
2858,Chad Bradshaw,Jeans,Clothing,11,242.23,2026-02-09,Yes,Spain
2859,Katherine Hernandez,File Cabinet,Furniture,5,2185.02,2025-04-17,Yes,India
2860,Cheryl Johnson,Sneakers,Clothing,1,143.11,2026-07-25,Yes,Uae
2861,Caitlin Collins,Stapler,Stationery,15,1042.19,2025-12-31,Yes,Germany
2862,Michael Jarvis,Sofa,Furniture,2,840.69,2025-10-29,Yes,South Korea
2863,Hailey Diaz,Standing Desk,Furniture,4,876.49,2026-03-03,Yes,United States
2864,Cynthia Garcia,Snack Bar,Food & Beverage,7,2471.36,2024-01-19,No,Spain
2865,Thomas Huffman,Bottled Water,Food & Beverage,14,560.97,2024-05-15,Yes,Argentina
2866,James Collins,Eraser,Stationery,12,1990.08,2026-04-23,Yes,Spain
2867,Seth Moore,Headphones,Electronics,5,1053.91,2025-04-05,Yes,China
2868,Danielle Adams,Pen,Stationery,9,103.96,2025-01-09,Yes,Brazil
2869,Frank Bentley,File Cabinet,Furniture,14,97.87,2025-02-10,Yes,Germany
2870,Jacqueline Blackwell,Webcam,Electronics,8,1832.8,2025-04-04,Yes,United States
2871,Brittney Mack,Eraser,Stationery,11,2071.84,2026-09-14,Yes,South Africa
2872,Tammy Harris,Sneakers,Clothing,12,1624.25,2024-03-19,Yes,Singapore
2873,Kurt Glenn,T-Shirt,Clothing,3,2193.81,2025-06-04,No,Singapore
2874,Theresa Davis,Hat,Clothing,8,1781.63,2025-08-20,Yes,Germany
2875,Harold Thomas,Ruler,Stationery,5,731.28,2024-04-30,Yes,Japan
2876,Brenda Harmon,Smartphone,Electronics,4,837.58,2026-09-10,Yes,Japan
2877,Pamela Jones,Stapler,Stationery,13,2044.34,2026-02-01,Yes,Netherlands
2878,Kristen Marshall,Sneakers,Clothing,5,2289.07,2024-05-04,Yes,South Korea
2879,Ricky Vasquez,Hat,Clothing,14,828.95,2024-01-16,Yes,France
2880,Aaron Lee,Office Chair,Furniture,13,202.74,2025-01-05,Yes,Uk
2881,Miguel Stewart,Mouse,Electronics,7,233.38,2026-09-30,Yes,Spain
2882,Tammy Hill,Bed,Furniture,8,315.13,2024-02-12,Yes,Japan
2883,Dana Maxwell,Juice,Food & Beverage,7,1145.27,2026-08-21,Yes,France
2884,Donald Tanner,Stapler,Stationery,1,1058.27,2025-10-28,No,Australia
